trial,condition,tid,ttype,final_profit,n_trades,final_inventory
81,shock_down,S14,SHVR,-4657.45,5559,-237
81,shock_down,S15,SNPR,-1892.45,1227,3
81,shock_down,S16,SNPR,-1798.7,1242,-62
81,shock_down,S17,SNPR,-818.6,1244,-16
81,shock_down,S18,SNPR,-2005.7,1264,-2
81,shock_down,S19,SNPR,-784.9,1256,-14
81,shock_down,Z20,ZIP,9296.95,3511,-33
81,shock_down,Z21,ZIP,18552.6,3604,-924
81,shock_down,Z22,ZIP,14467.75,3727,-545
81,shock_down,Z23,ZIP,12278.1,3552,-274
81,shock_down,Z24,ZIP,14341.05,3623,-387
81,shock_down,P25,PRSH,613.65,2003,929
81,shock_down,P26,PRSH,1281.1,344,286
81,shock_down,P27,PRSH,863.9,1006,574
81,shock_down,P28,PRSH,1254.1,434,326
81,shock_down,P29,PRSH,1584.35,493,351
82,shock_down,G00,GVWY,-6266.6,6470,-316
82,shock_down,G01,GVWY,-7800.7,6500,-382
82,shock_down,G02,GVWY,-9599.6,6490,-296
82,shock_down,G03,GVWY,-4271.35,6501,-421
82,shock_down,G04,GVWY,-5472.15,6487,-329
82,shock_down,Z05,ZIC,-1325.1,640,354
82,shock_down,Z06,ZIC,-2092.65,623,381
82,shock_down,Z07,ZIC,-29.0,618,320
82,shock_down,Z08,ZIC,-1421.3,678,382
82,shock_down,Z09,ZIC,-2075.0,628,400
82,shock_down,S10,SHVR,-2969.65,5717,-59
82,shock_down,S11,SHVR,-4826.25,5727,-55
82,shock_down,S12,SHVR,-6215.8,5716,-128
82,shock_down,S13,SHVR,-2066.95,5751,-257
82,shock_down,S14,SHVR,-3327.35,5691,-361
82,shock_down,S15,SNPR,-819.45,1287,-7
82,shock_down,S16,SNPR,-576.85,1279,-11
82,shock_down,S17,SNPR,-1229.9,1272,-114
82,shock_down,S18,SNPR,-734.3,1272,-18
82,shock_down,S19,SNPR,-1088.55,1281,-93
82,shock_down,Z20,ZIP,16365.5,3682,-510
82,shock_down,Z21,ZIP,21258.7,3694,-938
82,shock_down,Z22,ZIP,12584.55,3553,-107
82,shock_down,Z23,ZIP,14374.95,3653,-303
82,shock_down,Z24,ZIP,15781.7,3698,-518
82,shock_down,P25,PRSH,-8374.9,3268,926
82,shock_down,P26,PRSH,-4214.7,5260,358
82,shock_down,P27,PRSH,-2576.5,3630,950
82,shock_down,P28,PRSH,177.75,1509,785
82,shock_down,P29,PRSH,-205.7,336,278
83,shock_down,G00,GVWY,1604.0,6452,-580
83,shock_down,G01,GVWY,-4725.1,6356,-562
83,shock_down,G02,GVWY,-4382.95,6419,-339
83,shock_down,G03,GVWY,1014.35,6471,-533
83,shock_down,G04,GVWY,-5415.75,6423,-335
83,shock_down,Z05,ZIC,-2308.5,616,330
83,shock_down,Z06,ZIC,-1679.9,584,282
83,shock_down,Z07,ZIC,-2042.7,614,326
83,shock_down,Z08,ZIC,-2266.75,587,325
83,shock_down,Z09,ZIC,-1720.15,573,317
83,shock_down,S10,SHVR,-2134.55,5645,-251
83,shock_down,S11,SHVR,-2393.1,5656,-142
83,shock_down,S12,SHVR,-8024.35,5601,53
83,shock_down,S13,SHVR,-3241.5,5672,-170
83,shock_down,S14,SHVR,-6045.25,5633,-45
83,shock_down,S15,SNPR,-1520.45,1265,-49
83,shock_down,S16,SNPR,-477.3,1266,-166
83,shock_down,S17,SNPR,-536.1,1246,-62
83,shock_down,S18,SNPR,-743.95,1223,-59
83,shock_down,S19,SNPR,-898.4,1254,12
83,shock_down,Z20,ZIP,17670.6,3690,-428
83,shock_down,Z21,ZIP,13971.0,3564,-220
83,shock_down,Z22,ZIP,15553.85,3665,-263
83,shock_down,Z23,ZIP,17684.25,3531,-355
83,shock_down,Z24,ZIP,12522.85,3559,-163
83,shock_down,P25,PRSH,-2342.65,5569,7
83,shock_down,P26,PRSH,-6099.5,834,810
83,shock_down,P27,PRSH,-2007.9,562,342
83,shock_down,P28,PRSH,-8056.95,3513,881
83,shock_down,P29,PRSH,-8556.55,2181,889
84,shock_down,G00,GVWY,1957.8,6300,-416
84,shock_down,G01,GVWY,2415.35,6347,-567
84,shock_down,G02,GVWY,-2293.2,6252,-436
84,shock_down,G03,GVWY,1749.8,6322,-616
84,shock_down,G04,GVWY,1063.9,6340,-558
84,shock_down,Z05,ZIC,-5104.65,599,393
84,shock_down,Z06,ZIC,-2954.1,574,282
84,shock_down,Z07,ZIC,-3592.9,580,318
84,shock_down,Z08,ZIC,-2810.6,538,312
84,shock_down,Z09,ZIC,-2884.6,612,312
84,shock_down,S10,SHVR,-2416.3,5456,-154
84,shock_down,S11,SHVR,-4594.9,5414,-162
84,shock_down,S12,SHVR,-3928.5,5456,-190
84,shock_down,S13,SHVR,-4192.15,5463,-57
84,shock_down,S14,SHVR,-2990.2,5462,-156
84,shock_down,S15,SNPR,-936.8,1248,-4
84,shock_down,S16,SNPR,-1114.65,1229,-27
84,shock_down,S17,SNPR,-1413.1,1244,2
84,shock_down,S18,SNPR,-317.35,1243,-93
84,shock_down,S19,SNPR,-605.05,1227,-99
84,shock_down,Z20,ZIP,9679.7,3436,-54
84,shock_down,Z21,ZIP,9583.9,3482,-58
84,shock_down,Z22,ZIP,15838.85,3571,-357
84,shock_down,Z23,ZIP,11790.75,3503,-35
84,shock_down,Z24,ZIP,11717.8,3562,-116
84,shock_down,P25,PRSH,-7300.65,1699,713
84,shock_down,P26,PRSH,-2142.1,354,302
84,shock_down,P27,PRSH,-5042.75,1171,755
84,shock_down,P28,PRSH,-4635.25,805,405
84,shock_down,P29,PRSH,-2234.8,298,236
85,shock_down,G00,GVWY,-6814.2,6362,-118
85,shock_down,G01,GVWY,-5564.0,6368,-520
85,shock_down,G02,GVWY,-7385.3,6371,-417
85,shock_down,G03,GVWY,-4305.4,6378,-406
85,shock_down,G04,GVWY,-3647.2,6390,-528
85,shock_down,Z05,ZIC,-1541.4,662,374
85,shock_down,Z06,ZIC,-1135.5,627,385
85,shock_down,Z07,ZIC,-1383.7,659,327
85,shock_down,Z08,ZIC,-500.9,599,329
85,shock_down,Z09,ZIC,-1175.2,564,322
85,shock_down,S10,SHVR,-6185.9,5505,-41
85,shock_down,S11,SHVR,-2304.6,5520,-154
85,shock_down,S12,SHVR,-3382.5,5493,-55
85,shock_down,S13,SHVR,-3727.5,5431,-55
85,shock_down,S14,SHVR,-5339.6,5530,-204
85,shock_down,S15,SNPR,-1314.5,1231,-15
85,shock_down,S16,SNPR,-855.6,1226,-54
85,shock_down,S17,SNPR,-1029.0,1220,-50
85,shock_down,S18,SNPR,-1027.2,1246,-118
85,shock_down,S19,SNPR,-1205.8,1230,-22
85,shock_down,Z20,ZIP,15111.3,3669,-303
85,shock_down,Z21,ZIP,12170.6,3582,-116
85,shock_down,Z22,ZIP,13007.8,3492,-228
85,shock_down,Z23,ZIP,13100.4,3536,-134
85,shock_down,Z24,ZIP,14023.0,3656,-370
85,shock_down,P25,PRSH,-2897.6,1266,586
85,shock_down,P26,PRSH,-203.6,664,376
85,shock_down,P27,PRSH,-1239.2,304,242
85,shock_down,P28,PRSH,-954.4,320,264
85,shock_down,P29,PRSH,-1491.7,1497,617
86,shock_down,G00,GVWY,-3965.25,6399,-385
86,shock_down,G01,GVWY,-5105.0,6398,-400
86,shock_down,G02,GVWY,-2653.5,6360,-470
86,shock_down,G03,GVWY,-5745.05,6365,-373
86,shock_down,G04,GVWY,-6543.3,6354,-458
86,shock_down,Z05,ZIC,-2076.65,639,351
86,shock_down,Z06,ZIC,-1114.35,579,269
86,shock_down,Z07,ZIC,-1094.3,596,322
86,shock_down,Z08,ZIC,-1046.75,625,305
86,shock_down,Z09,ZIC,-2014.4,576,316
86,shock_down,S10,SHVR,-3591.0,5562,-280
86,shock_down,S11,SHVR,-3931.7,5496,18
86,shock_down,S12,SHVR,-2482.15,5613,-159
86,shock_down,S13,SHVR,-4008.45,5583,-117
86,shock_down,S14,SHVR,-3151.95,5579,-307
86,shock_down,S15,SNPR,-1146.8,1238,-68
86,shock_down,S16,SNPR,-902.75,1245,45
86,shock_down,S17,SNPR,-1054.65,1259,-69
86,shock_down,S18,SNPR,-519.05,1263,-73
86,shock_down,S19,SNPR,-1050.4,1260,-44
86,shock_down,Z20,ZIP,16294.75,3739,-345
86,shock_down,Z21,ZIP,12263.65,3429,-111
86,shock_down,Z22,ZIP,11582.55,3603,-57
86,shock_down,Z23,ZIP,11840.0,3670,-220
86,shock_down,Z24,ZIP,11655.8,3476,-132
86,shock_down,P25,PRSH,-4073.8,2928,792
86,shock_down,P26,PRSH,-1407.7,684,338
86,shock_down,P27,PRSH,-1215.9,772,386
86,shock_down,P28,PRSH,-471.25,349,275
86,shock_down,P29,PRSH,-1232.55,3727,537
87,shock_down,G00,GVWY,-5175.5,6366,-470
87,shock_down,G01,GVWY,-2725.25,6399,-525
87,shock_down,G02,GVWY,-6597.65,6287,-377
87,shock_down,G03,GVWY,-1762.0,6392,-440
87,shock_down,G04,GVWY,-3170.1,6346,-518
87,shock_down,Z05,ZIC,-2031.8,646,356
87,shock_down,Z06,ZIC,318.15,593,267
87,shock_down,Z07,ZIC,-1416.6,570,292
87,shock_down,Z08,ZIC,-1445.0,582,320
87,shock_down,Z09,ZIC,-971.9,588,298
87,shock_down,S10,SHVR,-5874.95,5527,-51
87,shock_down,S11,SHVR,-6574.7,5458,-106
87,shock_down,S12,SHVR,-3152.6,5472,-288
87,shock_down,S13,SHVR,-3983.95,5487,-211
87,shock_down,S14,SHVR,-1359.9,5430,-262
87,shock_down,S15,SNPR,-486.65,1229,-117
87,shock_down,S16,SNPR,-625.85,1237,-53
87,shock_down,S17,SNPR,-1482.4,1232,8
87,shock_down,S18,SNPR,-1327.85,1229,-133
87,shock_down,S19,SNPR,-898.15,1251,-127
87,shock_down,Z20,ZIP,11436.85,3539,-127
87,shock_down,Z21,ZIP,16626.6,3602,-272
87,shock_down,Z22,ZIP,13640.3,3470,-6
87,shock_down,Z23,ZIP,10877.75,3389,-105
87,shock_down,Z24,ZIP,15206.5,3624,-190
87,shock_down,P25,PRSH,-2110.6,1144,552
87,shock_down,P26,PRSH,-842.45,283,219
87,shock_down,P27,PRSH,-359.65,285,223
87,shock_down,P28,PRSH,-3468.1,1988,782
87,shock_down,P29,PRSH,-8236.1,2160,922
88,shock_down,G00,GVWY,-5735.2,6397,-441
88,shock_down,G01,GVWY,-10001.6,6435,-473
88,shock_down,G02,GVWY,-8508.4,6405,-227
88,shock_down,G03,GVWY,-6301.6,6398,-468
88,shock_down,G04,GVWY,-5184.4,6404,-362
88,shock_down,Z05,ZIC,388.2,611,331
88,shock_down,Z06,ZIC,593.6,608,338
88,shock_down,Z07,ZIC,178.8,605,349
88,shock_down,Z08,ZIC,636.6,621,313
88,shock_down,Z09,ZIC,496.8,615,319
88,shock_down,S10,SHVR,-9240.2,5572,4
88,shock_down,S11,SHVR,-6765.8,5565,-49
88,shock_down,S12,SHVR,-4276.2,5553,-131
88,shock_down,S13,SHVR,-5636.8,5574,-104
88,shock_down,S14,SHVR,-2680.4,5580,-172
88,shock_down,S15,SNPR,-1088.8,1244,-44
88,shock_down,S16,SNPR,-1802.0,1244,10
88,shock_down,S17,SNPR,-1468.0,1231,-35
88,shock_down,S18,SNPR,-1058.6,1254,22
88,shock_down,S19,SNPR,-1083.6,1239,-3
88,shock_down,Z20,ZIP,10693.8,3515,-121
88,shock_down,Z21,ZIP,18305.4,3673,-1043
88,shock_down,Z22,ZIP,15875.6,3629,-417
88,shock_down,Z23,ZIP,11316.2,3501,-129
88,shock_down,Z24,ZIP,13584.0,3637,-375
88,shock_down,P25,PRSH,510.6,315,253
88,shock_down,P26,PRSH,293.0,1648,840
88,shock_down,P27,PRSH,1077.6,415,363
88,shock_down,P28,PRSH,-981.6,495,457
88,shock_down,P29,PRSH,-603.8,2587,861
89,shock_down,G00,GVWY,-3725.9,6392,-374
89,shock_down,G01,GVWY,-1023.65,6391,-559
89,shock_down,G02,GVWY,61.2,6366,-588
89,shock_down,G03,GVWY,-4747.4,6406,-264
89,shock_down,G04,GVWY,-5030.65,6359,-299
89,shock_down,Z05,ZIC,-2819.8,636,312
89,shock_down,Z06,ZIC,-2573.0,650,360
89,shock_down,Z07,ZIC,-1618.4,640,336
89,shock_down,Z08,ZIC,-2901.05,681,397
89,shock_down,Z09,ZIC,-2667.6,560,304
89,shock_down,S10,SHVR,-2033.6,5514,-176
89,shock_down,S11,SHVR,-3953.4,5460,-204
89,shock_down,S12,SHVR,-5498.95,5509,-77
89,shock_down,S13,SHVR,-4886.7,5516,-22
89,shock_down,S14,SHVR,-1774.65,5529,-219
89,shock_down,S15,SNPR,-637.75,1247,-45
89,shock_down,S16,SNPR,-878.15,1245,-9
89,shock_down,S17,SNPR,-363.0,1244,-60
89,shock_down,S18,SNPR,-956.95,1231,3
89,shock_down,S19,SNPR,-912.35,1247,19
89,shock_down,Z20,ZIP,11103.3,3496,-162
89,shock_down,Z21,ZIP,25620.85,3599,-949
89,shock_down,Z22,ZIP,9988.6,3490,-64
89,shock_down,Z23,ZIP,15977.0,3598,-300
89,shock_down,Z24,ZIP,11334.5,3476,-110
89,shock_down,P25,PRSH,-1818.7,332,278
89,shock_down,P26,PRSH,-1157.0,338,260
89,shock_down,P27,PRSH,-3861.45,587,553
89,shock_down,P28,PRSH,-11347.95,3259,1083
89,shock_down,P29,PRSH,-3290.0,758,440
90,shock_down,G00,GVWY,-8067.4,6439,-209
90,shock_down,G01,GVWY,-8362.0,6426,-390
90,shock_down,G02,GVWY,-5300.2,6482,-612
90,shock_down,G03,GVWY,-3716.8,6408,-368
90,shock_down,G04,GVWY,-8244.6,6438,-296
90,shock_down,Z05,ZIC,-541.2,639,303
90,shock_down,Z06,ZIC,-254.2,556,328
90,shock_down,Z07,ZIC,-519.0,654,350
90,shock_down,Z08,ZIC,342.6,636,376
90,shock_down,Z09,ZIC,-326.8,586,322
90,shock_down,S10,SHVR,-6097.0,5545,-35
90,shock_down,S11,SHVR,-455.2,5593,-187
90,shock_down,S12,SHVR,-1265.8,5576,-238
90,shock_down,S13,SHVR,-4497.2,5602,-2
90,shock_down,S14,SHVR,-1991.8,5585,-263
90,shock_down,S15,SNPR,-1255.6,1225,-11
90,shock_down,S16,SNPR,-1239.0,1231,-45
90,shock_down,S17,SNPR,-1199.6,1225,-61
90,shock_down,S18,SNPR,-1115.2,1265,-27
90,shock_down,S19,SNPR,-1517.8,1245,-93
90,shock_down,Z20,ZIP,10658.4,3513,-211
90,shock_down,Z21,ZIP,17264.8,3698,-612
90,shock_down,Z22,ZIP,9903.0,3508,-270
90,shock_down,Z23,ZIP,12261.2,3651,-363
90,shock_down,Z24,ZIP,13764.2,3726,-248
90,shock_down,P25,PRSH,562.0,632,340
90,shock_down,P26,PRSH,-2688.4,2146,1276
90,shock_down,P27,PRSH,-5365.2,4763,503
90,shock_down,P28,PRSH,373.0,386,320
90,shock_down,P29,PRSH,512.8,417,313
91,shock_down,G00,GVWY,-845.2,6496,-496
91,shock_down,G01,GVWY,-5485.0,6432,-440
91,shock_down,G02,GVWY,-2808.7,6459,-361
91,shock_down,G03,GVWY,-2548.2,6450,-446
91,shock_down,G04,GVWY,-2397.3,6469,-359
91,shock_down,Z05,ZIC,-895.3,613,311
91,shock_down,Z06,ZIC,-2869.2,662,384
91,shock_down,Z07,ZIC,-2342.9,633,353
91,shock_down,Z08,ZIC,-1616.6,672,332
91,shock_down,Z09,ZIC,-2312.7,609,359
91,shock_down,S10,SHVR,-3254.8,5742,-174
91,shock_down,S11,SHVR,-3696.2,5698,-136
91,shock_down,S12,SHVR,-1648.8,5678,-194
91,shock_down,S13,SHVR,-4226.4,5754,-102
91,shock_down,S14,SHVR,-2802.1,5631,-283
91,shock_down,S15,SNPR,-521.5,1233,-65
91,shock_down,S16,SNPR,-320.2,1250,-176
91,shock_down,S17,SNPR,-1372.0,1252,60
91,shock_down,S18,SNPR,-847.3,1285,-79
91,shock_down,S19,SNPR,-217.0,1272,-190
91,shock_down,Z20,ZIP,12366.6,3634,-132
91,shock_down,Z21,ZIP,10319.9,3689,-133
91,shock_down,Z22,ZIP,13126.7,3587,-159
91,shock_down,Z23,ZIP,23987.2,3614,-934
91,shock_down,Z24,ZIP,16131.5,3673,-305
91,shock_down,P25,PRSH,-5869.3,4823,431
91,shock_down,P26,PRSH,-4996.7,4367,699
91,shock_down,P27,PRSH,-3915.6,1030,542
91,shock_down,P28,PRSH,-7251.1,4467,547
91,shock_down,P29,PRSH,-8757.5,2907,1045
92,shock_down,G00,GVWY,-6243.0,6379,-295
92,shock_down,G01,GVWY,-6446.8,6353,-209
92,shock_down,G02,GVWY,-9209.6,6379,-273
92,shock_down,G03,GVWY,-6614.8,6352,-334
92,shock_down,G04,GVWY,-5116.6,6313,-303
92,shock_down,Z05,ZIC,178.6,703,403
92,shock_down,Z06,ZIC,150.8,610,354
92,shock_down,Z07,ZIC,712.4,617,357
92,shock_down,Z08,ZIC,-150.8,691,381
92,shock_down,Z09,ZIC,-807.4,637,373
92,shock_down,S10,SHVR,-7478.4,5522,-72
92,shock_down,S11,SHVR,-5909.6,5545,-33
92,shock_down,S12,SHVR,-7045.4,5527,-157
92,shock_down,S13,SHVR,-4651.2,5541,-311
92,shock_down,S14,SHVR,-3175.6,5547,-353
92,shock_down,S15,SNPR,-1204.6,1256,-28
92,shock_down,S16,SNPR,-1186.4,1261,-77
92,shock_down,S17,SNPR,-1329.4,1231,-27
92,shock_down,S18,SNPR,-1438.6,1264,-88
92,shock_down,S19,SNPR,-344.6,1253,-23
92,shock_down,Z20,ZIP,10498.0,3485,95
92,shock_down,Z21,ZIP,15398.8,3396,-126
92,shock_down,Z22,ZIP,13321.2,3350,-104
92,shock_down,Z23,ZIP,12963.0,3531,-325
92,shock_down,Z24,ZIP,18948.4,3691,-783
92,shock_down,P25,PRSH,-15.8,362,296
92,shock_down,P26,PRSH,-24.6,322,252
92,shock_down,P27,PRSH,-341.0,316,270
92,shock_down,P28,PRSH,-1432.0,1455,775
92,shock_down,P29,PRSH,-277.4,338,298
93,shock_down,G00,GVWY,-679.75,6389,-565
93,shock_down,G01,GVWY,-2919.75,6357,-513
93,shock_down,G02,GVWY,-4469.75,6391,-453
93,shock_down,G03,GVWY,-2225.0,6398,-536
93,shock_down,G04,GVWY,-3485.5,6376,-290
93,shock_down,Z05,ZIC,-1389.25,579,309
93,shock_down,Z06,ZIC,-2364.0,606,324
93,shock_down,Z07,ZIC,-833.5,546,282
93,shock_down,Z08,ZIC,-1770.25,609,281
93,shock_down,Z09,ZIC,-2103.25,583,317
93,shock_down,S10,SHVR,-4315.75,5511,-77
93,shock_down,S11,SHVR,-2578.0,5516,-176
93,shock_down,S12,SHVR,-2899.75,5557,-321
93,shock_down,S13,SHVR,-6070.0,5498,-56
93,shock_down,S14,SHVR,-8096.0,5552,-104
93,shock_down,S15,SNPR,-990.75,1227,-25
93,shock_down,S16,SNPR,-1223.0,1248,-40
93,shock_down,S17,SNPR,-693.75,1237,11
93,shock_down,S18,SNPR,-779.5,1226,-66
93,shock_down,S19,SNPR,-765.5,1252,-146
93,shock_down,Z20,ZIP,14254.75,3413,-231
93,shock_down,Z21,ZIP,16027.25,3489,-285
93,shock_down,Z22,ZIP,12986.75,3555,-211
93,shock_down,Z23,ZIP,13791.5,3424,-310
93,shock_down,Z24,ZIP,11218.25,3479,-141
93,shock_down,P25,PRSH,-1431.75,325,279
93,shock_down,P26,PRSH,-3402.5,3362,802
93,shock_down,P27,PRSH,-7290.75,1915,799
93,shock_down,P28,PRSH,-3737.0,1944,776
93,shock_down,P29,PRSH,-429.25,301,253
94,shock_down,G00,GVWY,-1001.2,6354,-464
94,shock_down,G01,GVWY,-515.2,6301,-579
94,shock_down,G02,GVWY,-4882.2,6367,-229
94,shock_down,G03,GVWY,-1312.6,6337,-527
94,shock_down,G04,GVWY,-2405.2,6354,-494
94,shock_down,Z05,ZIC,-2139.2,617,351
94,shock_down,Z06,ZIC,-2361.8,573,319
94,shock_down,Z07,ZIC,-3004.2,570,316
94,shock_down,Z08,ZIC,-2158.4,595,317
94,shock_down,Z09,ZIC,-2602.2,629,311
94,shock_down,S10,SHVR,-2649.8,5515,-131
94,shock_down,S11,SHVR,-2557.6,5513,-167
94,shock_down,S12,SHVR,-5828.0,5441,-5
94,shock_down,S13,SHVR,-5781.8,5504,-96
94,shock_down,S14,SHVR,-4610.4,5455,-153
94,shock_down,S15,SNPR,-1155.2,1240,-84
94,shock_down,S16,SNPR,-1431.4,1233,-63
94,shock_down,S17,SNPR,-1151.2,1228,-84
94,shock_down,S18,SNPR,-351.2,1245,-139
94,shock_down,S19,SNPR,-1634.2,1235,-69
94,shock_down,Z20,ZIP,14422.6,3532,-228
94,shock_down,Z21,ZIP,14198.0,3533,-205
94,shock_down,Z22,ZIP,17340.6,3530,-488
94,shock_down,Z23,ZIP,11849.4,3434,-12
94,shock_down,Z24,ZIP,11261.4,3376,38
94,shock_down,P25,PRSH,-2619.4,925,427
94,shock_down,P26,PRSH,-6425.0,1219,645
94,shock_down,P27,PRSH,-5290.6,1424,738
94,shock_down,P28,PRSH,-1741.4,314,272
94,shock_down,P29,PRSH,-1696.8,412,374
95,shock_down,G00,GVWY,-3824.6,6340,-394
95,shock_down,G01,GVWY,-5360.4,6411,-381
95,shock_down,G02,GVWY,-5128.4,6376,-496
95,shock_down,G03,GVWY,-1708.8,6385,-707
95,shock_down,G04,GVWY,-3359.8,6370,-562
95,shock_down,Z05,ZIC,-1527.2,589,307
95,shock_down,Z06,ZIC,-1196.0,605,335
95,shock_down,Z07,ZIC,-2154.2,649,347
95,shock_down,Z08,ZIC,-1853.6,643,341
95,shock_down,Z09,ZIC,-2939.6,579,341
95,shock_down,S10,SHVR,-4660.4,5559,9
95,shock_down,S11,SHVR,-2874.6,5541,-179
95,shock_down,S12,SHVR,-4271.6,5534,-104
95,shock_down,S13,SHVR,-4929.0,5520,-230
95,shock_down,S14,SHVR,-681.6,5560,-274
95,shock_down,S15,SNPR,-1237.4,1239,-41
95,shock_down,S16,SNPR,-1096.4,1266,-136
95,shock_down,S17,SNPR,-1124.2,1267,-63
95,shock_down,S18,SNPR,-1391.4,1250,44
95,shock_down,S19,SNPR,-641.8,1244,-22
95,shock_down,Z20,ZIP,13513.0,3495,-95
95,shock_down,Z21,ZIP,15502.2,3650,-422
95,shock_down,Z22,ZIP,13862.4,3620,-144
95,shock_down,Z23,ZIP,11273.4,3538,-134
95,shock_down,Z24,ZIP,18137.6,3623,-541
95,shock_down,P25,PRSH,-1652.2,363,287
95,shock_down,P26,PRSH,-5569.6,2281,891
95,shock_down,P27,PRSH,-5984.0,2697,885
95,shock_down,P28,PRSH,-1336.0,527,325
95,shock_down,P29,PRSH,-4326.4,1507,719
96,shock_down,G00,GVWY,-4321.0,6437,-391
96,shock_down,G01,GVWY,-5009.0,6430,-466
96,shock_down,G02,GVWY,-5384.0,6474,-318
96,shock_down,G03,GVWY,-7139.0,6402,-296
96,shock_down,G04,GVWY,-10225.0,6453,-223
96,shock_down,Z05,ZIC,-1437.0,616,360
96,shock_down,Z06,ZIC,-635.0,641,327
96,shock_down,Z07,ZIC,-593.0,609,353
96,shock_down,Z08,ZIC,-1148.0,613,329
96,shock_down,Z09,ZIC,-1027.0,630,384
96,shock_down,S10,SHVR,-7339.0,5652,-174
96,shock_down,S11,SHVR,-5550.0,5689,-263
96,shock_down,S12,SHVR,-5019.0,5601,-47
96,shock_down,S13,SHVR,-8590.0,5559,87
96,shock_down,S14,SHVR,-2942.0,5611,-91
96,shock_down,S15,SNPR,-1736.0,1249,59
96,shock_down,S16,SNPR,-1032.0,1251,-57
96,shock_down,S17,SNPR,-1830.0,1233,-159
96,shock_down,S18,SNPR,-699.0,1245,45
96,shock_down,S19,SNPR,-1349.0,1262,-144
96,shock_down,Z20,ZIP,15722.0,3646,-470
96,shock_down,Z21,ZIP,21572.0,3633,-683
96,shock_down,Z22,ZIP,11197.0,3528,-24
96,shock_down,Z23,ZIP,15387.0,3655,-343
96,shock_down,Z24,ZIP,12741.0,3572,-348
96,shock_down,P25,PRSH,579.0,1070,580
96,shock_down,P26,PRSH,202.0,290,250
96,shock_down,P27,PRSH,-2680.0,4690,496
96,shock_down,P28,PRSH,90.0,334,288
96,shock_down,P29,PRSH,-1389.0,3903,865
97,shock_down,G00,GVWY,-6692.55,6365,-269
97,shock_down,G01,GVWY,-5178.25,6401,-175
97,shock_down,G02,GVWY,-657.6,6392,-308
97,shock_down,G03,GVWY,3856.7,6358,-534
97,shock_down,G04,GVWY,1703.5,6406,-510
97,shock_down,Z05,ZIC,-5122.5,662,370
97,shock_down,Z06,ZIC,-3858.1,588,302
97,shock_down,Z07,ZIC,-5312.8,656,356
97,shock_down,Z08,ZIC,-4252.25,583,345
97,shock_down,Z09,ZIC,-4303.2,588,304
97,shock_down,S10,SHVR,-4873.85,5499,17
97,shock_down,S11,SHVR,-9424.5,5504,70
97,shock_down,S12,SHVR,-1134.2,5452,-176
97,shock_down,S13,SHVR,-9876.55,5447,151
97,shock_down,S14,SHVR,-7065.95,5495,-101
97,shock_down,S15,SNPR,-161.0,1208,-120
97,shock_down,S16,SNPR,-874.25,1243,-95
97,shock_down,S17,SNPR,-845.25,1247,-35
97,shock_down,S18,SNPR,-1540.5,1220,10
97,shock_down,S19,SNPR,-898.85,1229,-43
97,shock_down,Z20,ZIP,14295.35,3549,-207
97,shock_down,Z21,ZIP,15549.55,3543,-151
97,shock_down,Z22,ZIP,34745.15,3585,-1003
97,shock_down,Z23,ZIP,13389.05,3513,-121
97,shock_down,Z24,ZIP,12162.5,3676,-90
97,shock_down,P25,PRSH,-3736.05,367,301
97,shock_down,P26,PRSH,-2959.25,339,305
97,shock_down,P27,PRSH,-8794.1,1478,682
